fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
21103,county,G,GOP,63424,20103,20,1.0,20,18525,False,,KY,3073,0.557916,False,kentucky,governor
21103,county,G,Dem,64524,20241,20,1.0,20,18525,False,,KY,2325,0.422113,False,kentucky,governor
21103,county,G,Lib,67927,20628,20,1.0,20,18525,False,,KY,110,0.019971,False,kentucky,governor
21105,county,G,Dem,64524,20241,0,0.0,6,18525,False,,KY,0,0.0,False,kentucky,governor
21105,county,G,GOP,63424,20103,0,0.0,6,18525,False,,KY,0,0.0,False,kentucky,governor
21105,county,G,Lib,67927,20628,0,0.0,6,18525,False,,KY,0,0.0,False,kentucky,governor
21107,county,G,GOP,63424,20103,50,1.0,50,18525,False,,KY,8077,0.585629,False,kentucky,governor
21107,county,G,Dem,64524,20241,50,1.0,50,18525,False,,KY,5411,0.392329,False,kentucky,governor
21107,county,G,Lib,67927,20628,50,1.0,50,18525,False,,KY,304,0.022042,False,kentucky,governor
21109,county,G,GOP,63424,20103,14,1.0,14,18525,False,,KY,3214,0.793776,False,kentucky,governor
21109,county,G,Dem,64524,20241,14,1.0,14,18525,False,,KY,749,0.184984,False,kentucky,governor
21109,county,G,Lib,67927,20628,14,1.0,14,18525,False,,KY,86,0.02124,False,kentucky,governor
21111,county,G,Dem,64524,20241,559,0.8973000000000001,623,18525,False,,KY,165913,0.66391,False,kentucky,governor
21111,county,G,GOP,63424,20103,559,0.8973000000000001,623,18525,False,,KY,80200,0.320925,False,kentucky,governor
21111,county,G,Lib,67927,20628,559,0.8973000000000001,623,18525,False,,KY,3790,0.015166,False,kentucky,governor
21113,county,G,GOP,63424,20103,36,1.0,36,18525,False,,KY,10363,0.550491,False,kentucky,governor
21113,county,G,Dem,64524,20241,36,1.0,36,18525,False,,KY,8102,0.430385,False,kentucky,governor
21113,county,G,Lib,67927,20628,36,1.0,36,18525,False,,KY,360,0.019124,False,kentucky,governor
21115,county,G,GOP,63424,20103,31,1.0,31,18525,False,,KY,3988,0.615052,False,kentucky,governor
21115,county,G,Dem,64524,20241,31,1.0,31,18525,False,,KY,2304,0.355336,False,kentucky,governor
21115,county,G,Lib,67927,20628,31,1.0,31,18525,False,,KY,192,0.029611,False,kentucky,governor
21117,county,G,Dem,64524,20241,106,1.0,106,18525,False,,KY,25416,0.494706,False,kentucky,governor
21117,county,G,GOP,63424,20103,106,1.0,106,18525,False,,KY,24880,0.484273,False,kentucky,governor
21117,county,G,Lib,67927,20628,106,1.0,106,18525,False,,KY,1080,0.021021,False,kentucky,governor
21119,county,G,Dem,64524,20241,30,1.0,30,18525,False,,KY,2096,0.49434,False,kentucky,governor
21119,county,G,GOP,63424,20103,30,1.0,30,18525,False,,KY,2052,0.483962,False,kentucky,governor
21119,county,G,Lib,67927,20628,30,1.0,30,18525,False,,KY,92,0.021698,False,kentucky,governor
21121,county,G,GOP,63424,20103,30,1.0,30,18525,False,,KY,5346,0.654105,False,kentucky,governor
21121,county,G,Dem,64524,20241,30,1.0,30,18525,False,,KY,2658,0.325217,False,kentucky,governor
21121,county,G,Lib,67927,20628,30,1.0,30,18525,False,,KY,169,0.020678,False,kentucky,governor
21123,county,G,GOP,63424,20103,12,1.0,12,18525,False,,KY,2835,0.603191,False,kentucky,governor
21123,county,G,Dem,64524,20241,12,1.0,12,18525,False,,KY,1744,0.371064,False,kentucky,governor
21123,county,G,Lib,67927,20628,12,1.0,12,18525,False,,KY,121,0.025745,False,kentucky,governor
21125,county,G,GOP,63424,20103,44,0.9778,45,18525,False,,KY,12463,0.71266,False,kentucky,governor
21125,county,G,Dem,64524,20241,44,0.9778,45,18525,False,,KY,4633,0.264925,False,kentucky,governor
21125,county,G,Lib,67927,20628,44,0.9778,45,18525,False,,KY,392,0.022415,False,kentucky,governor
21127,county,G,GOP,63424,20103,18,1.0,18,18525,False,,KY,2417,0.603646,False,kentucky,governor
