ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	Putnam	Voted Vote-by-Mail	912	766	9	193	1,880	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Santa Rosa	Voted Vote-by-Mail	3,250	1,445	42	688	5,425	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Sarasota	Voted Vote-by-Mail	15,718	15,771	167	6,015	37,671	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Seminole	Voted Vote-by-Mail	6,544	5,141	80	2,468	14,233	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	St. Johns	Voted Vote-by-Mail	6,785	4,023	85	1,770	12,663	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	St. Lucie	Voted Vote-by-Mail	6,866	7,413	71	3,131	17,481	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Sumter	Voted Vote-by-Mail	5,796	3,894	32	1,772	11,494	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Suwannee	Voted Vote-by-Mail	760	532	4	112	1,408	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Taylor	Voted Vote-by-Mail	362	398	4	40	804	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Union	Voted Vote-by-Mail	94	86	0	9	189	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Volusia	Voted Vote-by-Mail	16,390	13,679	241	7,197	37,507	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Wakulla	Voted Vote-by-Mail	411	443	3	77	934	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Walton	Voted Vote-by-Mail	782	286	10	119	1,197	10/21/2018  7:13AM
10481	11/06/2018	2018 General Election	Washington	Voted Vote-by-Mail	255	119	3	21	398	10/21/2018  7:13AM
