ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10481	11/06/2018	2018 General Election	Indian River	Voted Early	9,380	4,597	106	3,063	17,146	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Jackson	Voted Early	1,671	1,650	8	191	3,520	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Jefferson	Voted Early	716	871	8	113	1,708	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Lafayette	Voted Early	299	220	0	17	536	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Lake	Voted Early	20,214	13,006	202	7,017	40,439	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Lee	Voted Early	22,938	12,728	253	8,645	44,564	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Leon	Voted Early	9,390	18,503	190	3,735	31,818	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Levy	Voted Early	1,313	672	27	246	2,258	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Liberty	Voted Early	163	335	1	25	524	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Madison	Voted Early	823	1,152	7	127	2,109	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Manatee	Voted Early	10,902	7,009	621	3,893	22,425	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Marion	Voted Early	15,736	9,935	150	4,437	30,258	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Martin	Voted Early	8,571	3,955	100	2,583	15,209	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Miami-Dade	Voted Early	52,599	84,862	907	36,060	174,428	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Monroe	Voted Early	2,849	2,499	45	1,162	6,555	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Nassau	Voted Early	7,493	2,344	87	1,280	11,204	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Okaloosa	Voted Early	15,469	4,015	175	2,592	22,251	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Okeechobee	Voted Early	1,755	920	17	265	2,957	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Orange	Voted Early	31,129	54,116	768	20,333	106,346	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Osceola	Voted Early	5,731	8,940	104	3,653	18,428	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Palm Beach	Voted Early	32,750	49,559	849	20,180	103,338	11/01/2018  1:07PM
10481	11/06/2018	2018 General Election	Pasco	Voted Early	18,548	12,096	333	6,985	37,962	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Pinellas	Voted Early	10,435	12,456	286	5,662	28,839	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Polk	Voted Early	12,283	12,694	167	5,218	30,362	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Putnam	Voted Early	3,335	2,335	19	581	6,270	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Santa Rosa	Voted Early	13,326	3,584	179	2,322	19,411	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Sarasota	Voted Early	20,216	12,552	294	8,360	41,422	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Seminole	Voted Early	19,775	18,795	1,593	8,988	49,151	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	St. Johns	Voted Early	22,464	9,415	255	5,432	37,566	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	St. Lucie	Voted Early	9,681	12,321	158	4,856	27,016	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Sumter	Voted Early	19,161	5,619	96	4,690	29,566	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Suwannee	Voted Early	1,654	898	26	221	2,799	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Taylor	Voted Early	760	641	4	54	1,459	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Union	Voted Early	603	280	5	57	945	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Volusia	Voted Early	13,983	13,526	258	6,461	34,228	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Wakulla	Voted Early	1,572	1,190	20	283	3,065	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Walton	Voted Early	4,895	1,190	48	789	6,922	11/01/2018  7:22AM
10481	11/06/2018	2018 General Election	Washington	Voted Early	965	440	5	74	1,484	11/01/2018  7:22AM
