;EMILIA-ROMAGNA;FRIULI-VENEZIA GIULIA;MOLISE;LAZIO;CAMPANIA;SARDEGNA;UMBRIA;SICILIA;CALABRIA;BASILICATA;VALLE D'AOSTA;MARCHE;TOSCANA;VENETO;TIMESTAMP;LIGURIA;ABRUZZO;TRENTINO-ALTO ADIGE;PIEMONTE;ITALIA;PUGLIA;LOMBARDIA
23.095;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_230543;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.112;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_230643;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.129;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_230744;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.146;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_230844;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.162;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_230944;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.179;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231044;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.196;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231144;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.212;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231245;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.229;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231345;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.246;22.72;22.56;17.88;18.88;16.96;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231445;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.262;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231545;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.279;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231645;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.296;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231745;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.313;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231845;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.329;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_231945;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.346;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232045;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.363;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232146;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.379;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232246;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.396;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232346;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.413;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232446;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.429;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232546;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.446;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232646;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.463;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232746;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.479;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232846;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.496;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_232947;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.513;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233047;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.53;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233147;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.546;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233247;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.563;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233347;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.58;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233448;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.597;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233548;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.613;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233648;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.63;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233748;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.647;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233849;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.664;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_233949;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.68;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234049;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.697;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234149;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.715;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234255;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.732;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234355;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.749;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234455;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.765;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234555;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.782;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234655;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.799;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234756;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.816;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234856;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.832;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_234956;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.849;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235056;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.866;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235156;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.883;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235257;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.899;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235357;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.916;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235457;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.933;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235557;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.949;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235657;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.966;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235758;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.983;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235858;21.78;19.38;20.85;20.44;19.43;17.97;20.92
23.999;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180304_235958;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.016;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000058;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.033;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000159;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.05;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000259;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.066;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000359;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.083;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000459;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.1;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000559;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.117;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000700;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.133;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000800;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.15;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_000900;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.167;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001000;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.184;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001101;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.2;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001201;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.217;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001301;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.234;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001401;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.25;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001501;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.267;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001601;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.284;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001702;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.301;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001802;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.319;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_001907;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.335;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002007;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.352;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002108;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.369;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002208;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.386;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002308;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.402;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002408;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.419;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002508;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.436;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002609;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.453;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002709;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.469;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002809;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.486;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_002909;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.503;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003009;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.519;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003109;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.536;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003209;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.553;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003309;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.569;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003409;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.586;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003510;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.603;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003610;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.619;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003710;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.636;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003810;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.653;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_003910;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.669;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004010;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.686;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004110;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.704;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004216;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.721;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004316;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.738;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004416;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.754;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004516;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.771;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004617;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.788;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004717;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.805;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004817;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.821;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_004917;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.838;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_005017;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.855;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_005118;21.78;19.38;20.85;20.44;19.43;17.97;20.92
24.938;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_005618;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.022;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_010118;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.105;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_010618;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.188;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_011118;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.272;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_011619;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.355;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_012119;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.439;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_012619;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.522;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_013119;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.605;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_013619;21.78;19.38;20.85;20.44;19.43;17.97;20.92
25.689;22.72;22.56;17.88;18.88;16.95;18.34;20.55;14.27;15.11;16.27;21.24;19.81;21.17;22.24;180305_014119;21.78;19.38;20.85;20.44;19.43;17.97;20.92
