;EMILIA-ROMAGNA;FRIULI-VENEZIA GIULIA;MOLISE;LAZIO;CAMPANIA;SARDEGNA;UMBRIA;SICILIA;CALABRIA;BASILICATA;VALLE D'AOSTA;MARCHE;TOSCANA;VENETO;TIMESTAMP;LIGURIA;ABRUZZO;TRENTINO-ALTO ADIGE;PIEMONTE;ITALIA;PUGLIA;LOMBARDIA
23.029;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230143;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.045;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230243;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.062;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230343;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.079;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230443;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.095;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230543;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.112;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230643;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.129;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230744;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.146;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230844;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.162;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_230944;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.179;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231044;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.196;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231144;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.212;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231245;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.229;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231345;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.246;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231445;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.262;65.99;62.45;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231545;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.279;65.99;62.44;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231645;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.296;65.99;62.44;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231745;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.313;65.99;62.44;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231845;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.329;65.99;62.44;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_231945;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.346;65.99;62.44;56.46;55.47;52.59;52.49;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232045;61.04;61.29;60.57;61.88;58.42;53.68;62.29
23.363;65.99;62.44;56.46;55.47;52.59;52.48;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232146;61.04;61.29;60.57;61.88;58.41;53.68;62.29
23.379;65.99;62.44;56.46;55.47;52.59;52.48;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232246;61.04;61.29;60.57;61.88;58.41;53.68;62.29
23.396;65.99;62.44;56.46;55.47;52.59;52.48;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232346;61.04;61.29;60.57;61.88;58.41;53.68;62.29
23.413;65.99;62.44;56.46;55.47;52.59;52.48;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232446;61.04;61.29;60.57;61.88;58.41;53.68;62.29
23.429;65.99;62.44;56.46;55.47;52.59;52.48;64.86;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232546;61.04;61.29;60.57;61.88;58.41;53.68;62.29
23.446;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232646;61.04;61.29;60.57;61.88;58.41;53.68;62.29
23.463;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232746;61.04;61.29;60.57;61.88;58.41;53.68;62.29
23.479;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232846;61.04;61.29;60.57;61.88;58.41;53.68;62.28
23.496;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_232947;61.04;61.29;60.57;61.88;58.41;53.68;62.28
23.513;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233047;61.04;61.29;60.57;61.88;58.41;53.68;62.28
23.53;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233147;61.04;61.29;60.57;61.88;58.41;53.68;62.28
23.546;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233247;61.04;61.29;60.57;61.88;58.41;53.68;62.28
23.563;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233347;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.58;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233448;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.597;65.99;62.44;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233548;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.613;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233648;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.63;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233748;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.647;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233849;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.664;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_233949;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.68;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234049;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.697;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234149;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.715;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234255;61.04;61.29;60.57;61.88;58.41;53.67;62.28
23.732;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234355;61.04;61.29;60.57;61.88;58.41;53.66;62.28
23.749;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234455;61.04;61.29;60.57;61.88;58.41;53.66;62.28
23.765;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234555;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.782;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234655;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.799;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234756;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.816;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234856;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.832;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_234956;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.849;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235056;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.866;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235156;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.883;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235257;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.899;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235357;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.916;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235457;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.933;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235557;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.949;65.99;62.43;56.46;55.47;52.59;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235657;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.966;65.99;62.43;56.46;55.47;52.58;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235758;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.983;65.99;62.43;56.46;55.47;52.58;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235858;61.04;61.27;60.57;61.88;58.41;53.66;62.28
23.999;65.99;62.43;56.46;55.47;52.58;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180304_235958;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.016;65.99;62.43;56.46;55.47;52.58;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180305_000058;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.033;65.99;62.43;56.46;55.47;52.58;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180305_000159;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.05;65.99;62.43;56.46;55.47;52.58;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180305_000259;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.066;65.98;62.43;56.46;55.47;52.58;52.48;64.77;47.06;49.55;53.12;59.01;62.22;63.88;64.61;180305_000359;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.083;65.98;62.43;56.46;55.47;52.58;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.88;64.61;180305_000459;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.1;65.98;62.43;56.46;55.47;52.58;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.88;64.61;180305_000559;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.117;65.98;62.43;56.46;55.47;52.58;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.88;64.61;180305_000700;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.133;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_000800;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.15;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_000900;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.167;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001000;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.184;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001101;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.2;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001201;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.217;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001301;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.234;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001401;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.25;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001501;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.267;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001601;61.04;61.27;60.57;61.88;58.41;53.66;62.28
24.284;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001702;61.04;61.27;60.57;61.87;58.41;53.66;62.28
24.301;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001802;61.04;61.27;60.57;61.87;58.41;53.66;62.28
24.319;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.22;63.87;64.61;180305_001907;61.04;61.27;60.57;61.87;58.41;53.66;62.28
24.335;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.21;63.87;64.61;180305_002007;61.04;61.27;60.57;61.87;58.41;53.66;62.28
24.352;65.98;62.43;56.46;55.47;52.57;52.48;64.77;47.05;49.55;53.12;59.01;62.21;63.87;64.61;180305_002108;61.04;61.27;60.57;61.87;58.41;53.66;62.28
24.369;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.55;53.12;59.01;62.21;63.87;64.61;180305_002208;61.04;61.27;60.57;61.87;58.41;53.66;62.28
24.386;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.61;180305_002308;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.402;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_002408;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.419;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_002508;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.436;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_002609;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.453;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_002709;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.469;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_002809;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.486;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_002909;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.503;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003009;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.519;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003109;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.536;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003209;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.553;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003309;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.569;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003409;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.586;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003510;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.603;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003610;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.619;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003710;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.636;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003810;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.653;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_003910;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.669;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004010;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.686;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004110;61.04;61.27;60.57;61.87;58.4;53.66;62.28
24.704;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004216;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.721;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004316;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.738;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004416;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.754;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004516;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.771;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004617;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.788;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004717;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.805;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004817;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.821;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_004917;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.838;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_005017;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.855;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_005118;61.04;61.27;60.57;61.86;58.4;53.66;62.28
24.938;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_005618;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.022;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_010118;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.105;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_010618;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.188;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_011118;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.272;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_011619;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.355;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_012119;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.439;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_012619;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.522;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_013119;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.605;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_013619;61.04;61.27;60.57;61.86;58.4;53.66;62.28
25.689;65.98;62.43;56.46;55.47;52.56;52.48;64.77;47.05;49.53;53.12;59.01;62.21;63.87;64.6;180305_014119;61.04;61.27;60.57;61.86;58.4;53.66;62.28
