returned,month,county,year,date,day,sent
647,11,jackson,2016,2016/11/5,5,710
9408,11,jefferson,2016,2016/11/5,5,9840
1302,11,juneau,2016,2016/11/5,5,1445
27531,11,kenosha,2016,2016/11/5,5,28357
1207,11,kewaunee,2016,2016/11/5,5,1289
21311,11,la crosse,2016,2016/11/5,5,21830
586,11,lafayette,2016,2016/11/5,5,624
1021,11,langlade,2016,2016/11/5,5,1141
1600,11,lincoln,2016,2016/11/5,5,1753
7866,11,manitowoc,2016,2016/11/5,5,8175
16096,11,marathon,2016,2016/11/5,5,16766
3480,11,marinette,2016,2016/11/5,5,3634
768,11,marquette,2016,2016/11/5,5,824
150,11,menominee,2016,2016/11/5,5,153
121809,11,milwaukee,2016,2016/11/5,5,126214
2968,11,monroe,2016,2016/11/5,5,3139
2454,11,oconto,2016,2016/11/5,5,2663
3166,11,oneida,2016,2016/11/5,5,3489
34129,11,outagamie,2016,2016/11/5,5,35219
20571,11,ozaukee,2016,2016/11/5,5,21292
238,11,pepin,2016,2016/11/5,5,324
3666,11,pierce,2016,2016/11/5,5,3930
2046,11,polk,2016,2016/11/5,5,2211
11834,11,portage,2016,2016/11/5,5,12144
746,11,price,2016,2016/11/5,5,852
29051,11,racine,2016,2016/11/5,5,30108
701,11,richland,2016,2016/11/5,5,780
18429,11,rock,2016,2016/11/5,5,19055
405,11,rusk,2016,2016/11/5,5,522
6221,11,sauk,2016,2016/11/5,5,6458
1581,11,sawyer,2016,2016/11/5,5,1697
2635,11,shawano,2016,2016/11/5,5,2797
13197,11,sheboygan,2016,2016/11/5,5,13739
10874,11,st. croix,2016,2016/11/5,5,11361
931,11,taylor,2016,2016/11/5,5,1026
1126,11,trempealeau,2016,2016/11/5,5,1233
1344,11,vernon,2016,2016/11/5,5,1519
2187,11,vilas,2016,2016/11/5,5,2413
12256,11,walworth,2016,2016/11/5,5,12915
1021,11,washburn,2016,2016/11/5,5,1097
24973,11,washington,2016,2016/11/5,5,25651
88092,11,waukesha,2016,2016/11/5,5,91006
3834,11,waupaca,2016,2016/11/5,5,4105
1171,11,waushara,2016,2016/11/5,5,1284
26830,11,winnebago,2016,2016/11/5,5,27657
7002,11,wood,2016,2016/11/5,5,7351
78,8,adams,2018,2018/8/2,2,141
124,8,ashland,2018,2018/8/2,2,240
142,8,barron,2018,2018/8/2,2,293
54,8,bayfield,2018,2018/8/2,2,97
2609,8,brown,2018,2018/8/2,2,4256
25,8,buffalo,2018,2018/8/2,2,62
50,8,burnett,2018,2018/8/2,2,121
372,8,calumet,2018,2018/8/2,2,581
340,8,chippewa,2018,2018/8/2,2,597
95,8,clark,2018,2018/8/2,2,154
362,8,columbia,2018,2018/8/2,2,576
62,8,crawford,2018,2018/8/2,2,134
6024,8,dane,2018,2018/8/2,2,10153
558,8,dodge,2018,2018/8/2,2,872
191,8,door,2018,2018/8/2,2,402
407,8,douglas,2018,2018/8/2,2,809
220,8,dunn,2018,2018/8/2,2,402
860,8,eau claire,2018,2018/8/2,2,1424
17,8,florence,2018,2018/8/2,2,30
749,8,fond du lac,2018,2018/8/2,2,1484
91,8,forest,2018,2018/8/2,2,151
191,8,grant,2018,2018/8/2,2,572
168,8,green,2018,2018/8/2,2,302
136,8,green lake,2018,2018/8/2,2,179
150,8,iowa,2018,2018/8/2,2,267
75,8,iron,2018,2018/8/2,2,129
31,8,jackson,2018,2018/8/2,2,67
396,8,jefferson,2018,2018/8/2,2,675
35,8,juneau,2018,2018/8/2,2,191
1614,8,kenosha,2018,2018/8/2,2,2885
186,8,kewaunee,2018,2018/8/2,2,290
1118,8,la crosse,2018,2018/8/2,2,1578
47,8,lafayette,2018,2018/8/2,2,123
104,8,langlade,2018,2018/8/2,2,177
196,8,lincoln,2018,2018/8/2,2,338
779,8,manitowoc,2018,2018/8/2,2,1156
1124,8,marathon,2018,2018/8/2,2,1877
301,8,marinette,2018,2018/8/2,2,474
86,8,marquette,2018,2018/8/2,2,130
0,8,menominee,2018,2018/8/2,2,0
7676,8,milwaukee,2018,2018/8/2,2,14062
189,8,monroe,2018,2018/8/2,2,325
248,8,oconto,2018,2018/8/2,2,389
316,8,oneida,2018,2018/8/2,2,646
1419,8,outagamie,2018,2018/8/2,2,2449
1253,8,ozaukee,2018,2018/8/2,2,1989
3,8,pepin,2018,2018/8/2,2,14
127,8,pierce,2018,2018/8/2,2,274
168,8,polk,2018,2018/8/2,2,320
415,8,portage,2018,2018/8/2,2,694
53,8,price,2018,2018/8/2,2,95
1620,8,racine,2018,2018/8/2,2,3204
38,8,richland,2018,2018/8/2,2,99
1074,8,rock,2018,2018/8/2,2,1772
91,8,rusk,2018,2018/8/2,2,146
398,8,st. croix,2018,2018/8/2,2,779
520,8,sauk,2018,2018/8/2,2,801
93,8,sawyer,2018,2018/8/2,2,203
233,8,shawano,2018,2018/8/2,2,347
943,8,sheboygan,2018,2018/8/2,2,1554
88,8,taylor,2018,2018/8/2,2,148
45,8,trempealeau,2018,2018/8/2,2,117
114,8,vernon,2018,2018/8/2,2,228
168,8,vilas,2018,2018/8/2,2,305
627,8,walworth,2018,2018/8/2,2,1524
105,8,washburn,2018,2018/8/2,2,180
1202,8,washington,2018,2018/8/2,2,1976
4208,8,waukesha,2018,2018/8/2,2,7466
433,8,waupaca,2018,2018/8/2,2,615
135,8,waushara,2018,2018/8/2,2,243
1310,8,winnebago,2018,2018/8/2,2,2225
671,8,wood,2018,2018/8/2,2,1111
84,8,adams,2018,2018/8/6,6,144
141,8,ashland,2018,2018/8/6,6,257
173,8,barron,2018,2018/8/6,6,311
66,8,bayfield,2018,2018/8/6,6,108
2884,8,brown,2018,2018/8/6,6,4408
26,8,buffalo,2018,2018/8/6,6,62
72,8,burnett,2018,2018/8/6,6,132
431,8,calumet,2018,2018/8/6,6,646
373,8,chippewa,2018,2018/8/6,6,625
110,8,clark,2018,2018/8/6,6,167
409,8,columbia,2018,2018/8/6,6,619
77,8,crawford,2018,2018/8/6,6,142
7896,8,dane,2018,2018/8/6,6,11779
627,8,dodge,2018,2018/8/6,6,933
298,8,door,2018,2018/8/6,6,478
437,8,douglas,2018,2018/8/6,6,828
245,8,dunn,2018,2018/8/6,6,421
1108,8,eau claire,2018,2018/8/6,6,1607
22,8,florence,2018,2018/8/6,6,36
856,8,fond du lac,2018,2018/8/6,6,1554
111,8,forest,2018,2018/8/6,6,170
224,8,grant,2018,2018/8/6,6,595
186,8,green,2018,2018/8/6,6,316
141,8,green lake,2018,2018/8/6,6,181
177,8,iowa,2018,2018/8/6,6,285
81,8,iron,2018,2018/8/6,6,130
41,8,jackson,2018,2018/8/6,6,79
463,8,jefferson,2018,2018/8/6,6,726
39,8,juneau,2018,2018/8/6,6,193
1915,8,kenosha,2018,2018/8/6,6,3090
205,8,kewaunee,2018,2018/8/6,6,294
1323,8,la crosse,2018,2018/8/6,6,1747
64,8,lafayette,2018,2018/8/6,6,122
111,8,langlade,2018,2018/8/6,6,184
219,8,lincoln,2018,2018/8/6,6,383
838,8,manitowoc,2018,2018/8/6,6,1207
1239,8,marathon,2018,2018/8/6,6,1976
323,8,marinette,2018,2018/8/6,6,492
93,8,marquette,2018,2018/8/6,6,136
0,8,menominee,2018,2018/8/6,6,0
9180,8,milwaukee,2018,2018/8/6,6,15162
214,8,monroe,2018,2018/8/6,6,339
262,8,oconto,2018,2018/8/6,6,400
353,8,oneida,2018,2018/8/6,6,671
1694,8,outagamie,2018,2018/8/6,6,2632
1445,8,ozaukee,2018,2018/8/6,6,2164
5,8,pepin,2018,2018/8/6,6,18
163,8,pierce,2018,2018/8/6,6,310
195,8,polk,2018,2018/8/6,6,342
494,8,portage,2018,2018/8/6,6,756
53,8,price,2018,2018/8/6,6,98
1934,8,racine,2018,2018/8/6,6,3527
50,8,richland,2018,2018/8/6,6,104
1234,8,rock,2018,2018/8/6,6,1878
99,8,rusk,2018,2018/8/6,6,152
453,8,st. croix,2018,2018/8/6,6,818
576,8,sauk,2018,2018/8/6,6,862
113,8,sawyer,2018,2018/8/6,6,217
277,8,shawano,2018,2018/8/6,6,403
1030,8,sheboygan,2018,2018/8/6,6,1718
107,8,taylor,2018,2018/8/6,6,162
74,8,trempealeau,2018,2018/8/6,6,125
114,8,vernon,2018,2018/8/6,6,230
183,8,vilas,2018,2018/8/6,6,324
787,8,walworth,2018,2018/8/6,6,1588
117,8,washburn,2018,2018/8/6,6,190
1466,8,washington,2018,2018/8/6,6,2185
5134,8,waukesha,2018,2018/8/6,6,8185
459,8,waupaca,2018,2018/8/6,6,651
152,8,waushara,2018,2018/8/6,6,250
1475,8,winnebago,2018,2018/8/6,6,2294
743,8,wood,2018,2018/8/6,6,1160
79,8,adams,2018,2018/8/3,3,143
128,8,ashland,2018,2018/8/3,3,245
159,8,barron,2018,2018/8/3,3,302
61,8,bayfield,2018,2018/8/3,3,102
2737,8,brown,2018,2018/8/3,3,4347
25,8,buffalo,2018,2018/8/3,3,62
59,8,burnett,2018,2018/8/3,3,128
401,8,calumet,2018,2018/8/3,3,628
351,8,chippewa,2018,2018/8/3,3,605
107,8,clark,2018,2018/8/3,3,163
386,8,columbia,2018,2018/8/3,3,592
70,8,crawford,2018,2018/8/3,3,139
6860,8,dane,2018,2018/8/3,3,10844
593,8,dodge,2018,2018/8/3,3,895
283,8,door,2018,2018/8/3,3,472
407,8,douglas,2018,2018/8/3,3,809
228,8,dunn,2018,2018/8/3,3,414
991,8,eau claire,2018,2018/8/3,3,1496
19,8,florence,2018,2018/8/3,3,33
800,8,fond du lac,2018,2018/8/3,3,1516
93,8,forest,2018,2018/8/3,3,156
214,8,grant,2018,2018/8/3,3,579
178,8,green,2018,2018/8/3,3,310
136,8,green lake,2018,2018/8/3,3,179
169,8,iowa,2018,2018/8/3,3,278
80,8,iron,2018,2018/8/3,3,130
38,8,jackson,2018,2018/8/3,3,74
442,8,jefferson,2018,2018/8/3,3,711
37,8,juneau,2018,2018/8/3,3,193
1795,8,kenosha,2018,2018/8/3,3,2990
198,8,kewaunee,2018,2018/8/3,3,292
1203,8,la crosse,2018,2018/8/3,3,1640
51,8,lafayette,2018,2018/8/3,3,129
108,8,langlade,2018,2018/8/3,3,183
205,8,lincoln,2018,2018/8/3,3,348
801,8,manitowoc,2018,2018/8/3,3,1176
1191,8,marathon,2018,2018/8/3,3,1931
311,8,marinette,2018,2018/8/3,3,482
88,8,marquette,2018,2018/8/3,3,136
0,8,menominee,2018,2018/8/3,3,0
8361,8,milwaukee,2018,2018/8/3,3,14547
198,8,monroe,2018,2018/8/3,3,329
251,8,oconto,2018,2018/8/3,3,391
339,8,oneida,2018,2018/8/3,3,660
1556,8,outagamie,2018,2018/8/3,3,2539
1339,8,ozaukee,2018,2018/8/3,3,2059
5,8,pepin,2018,2018/8/3,3,17
144,8,pierce,2018,2018/8/3,3,294
189,8,polk,2018,2018/8/3,3,337
468,8,portage,2018,2018/8/3,3,734
53,8,price,2018,2018/8/3,3,95
1751,8,racine,2018,2018/8/3,3,3395
43,8,richland,2018,2018/8/3,3,99
1164,8,rock,2018,2018/8/3,3,1840
98,8,rusk,2018,2018/8/3,3,150
437,8,st. croix,2018,2018/8/3,3,808
544,8,sauk,2018,2018/8/3,3,848
107,8,sawyer,2018,2018/8/3,3,212
254,8,shawano,2018,2018/8/3,3,357
993,8,sheboygan,2018,2018/8/3,3,1588
104,8,taylor,2018,2018/8/3,3,159
66,8,trempealeau,2018,2018/8/3,3,124
114,8,vernon,2018,2018/8/3,3,230
175,8,vilas,2018,2018/8/3,3,314
730,8,walworth,2018,2018/8/3,3,1550
113,8,washburn,2018,2018/8/3,3,190
1350,8,washington,2018,2018/8/3,3,2097
4669,8,waukesha,2018,2018/8/3,3,7824
445,8,waupaca,2018,2018/8/3,3,625
142,8,waushara,2018,2018/8/3,3,247
1412,8,winnebago,2018,2018/8/3,3,2279
703,8,wood,2018,2018/8/3,3,1135
57,10,adams,2016,2016/10/4,4,210
83,10,ashland,2016,2016/10/4,4,203
225,10,barron,2016,2016/10/4,4,640
140,10,bayfield,2016,2016/10/4,4,242
3557,10,brown,2016,2016/10/4,4,7360
16,10,buffalo,2016,2016/10/4,4,96
115,10,burnett,2016,2016/10/4,4,262
252,10,calumet,2016,2016/10/4,4,628
252,10,chippewa,2016,2016/10/4,4,1014
31,10,clark,2016,2016/10/4,4,183
494,10,columbia,2016,2016/10/4,4,1039
62,10,crawford,2016,2016/10/4,4,187
9719,10,dane,2016,2016/10/4,4,17761
448,10,dodge,2016,2016/10/4,4,1047
160,10,door,2016,2016/10/4,4,535
530,10,douglas,2016,2016/10/4,4,1059
276,10,dunn,2016,2016/10/4,4,621
1289,10,eau claire,2016,2016/10/4,4,1881
38,10,florence,2016,2016/10/4,4,80
946,10,fond du lac,2016,2016/10/4,4,2170
63,10,forest,2016,2016/10/4,4,175
204,10,grant,2016,2016/10/4,4,565
91,10,green,2016,2016/10/4,4,337
113,10,green lake,2016,2016/10/4,4,273
154,10,iowa,2016,2016/10/4,4,442
75,10,iron,2016,2016/10/4,4,182
65,10,jackson,2016,2016/10/4,4,158
471,10,jefferson,2016,2016/10/4,4,1166
87,10,juneau,2016,2016/10/4,4,368
1644,10,kenosha,2016,2016/10/4,4,4010
129,10,kewaunee,2016,2016/10/4,4,299
529,10,la crosse,2016,2016/10/4,4,2025
37,10,lafayette,2016,2016/10/4,4,160
90,10,langlade,2016,2016/10/4,4,318
150,10,lincoln,2016,2016/10/4,4,436
730,10,manitowoc,2016,2016/10/4,4,1669
1454,10,marathon,2016,2016/10/4,4,2972
327,10,marinette,2016,2016/10/4,4,780
76,10,marquette,2016,2016/10/4,4,205
15,10,menominee,2016,2016/10/4,4,15
6883,10,milwaukee,2016,2016/10/4,4,18721
154,10,monroe,2016,2016/10/4,4,492
278,10,oconto,2016,2016/10/4,4,692
301,10,oneida,2016,2016/10/4,4,657
1923,10,outagamie,2016,2016/10/4,4,4208
680,10,ozaukee,2016,2016/10/4,4,2221
16,10,pepin,2016,2016/10/4,4,48
276,10,pierce,2016,2016/10/4,4,594
183,10,polk,2016,2016/10/4,4,437
847,10,portage,2016,2016/10/4,4,1545
60,10,price,2016,2016/10/4,4,201
1363,10,racine,2016,2016/10/4,4,4162
73,10,richland,2016,2016/10/4,4,153
1539,10,rock,2016,2016/10/4,4,3126
14,10,rusk,2016,2016/10/4,4,53
497,10,sauk,2016,2016/10/4,4,1036
179,10,sawyer,2016,2016/10/4,4,459
281,10,shawano,2016,2016/10/4,4,599
1233,10,sheboygan,2016,2016/10/4,4,2586
602,10,st. croix,2016,2016/10/4,4,1339
88,10,taylor,2016,2016/10/4,4,259
39,10,trempealeau,2016,2016/10/4,4,142
76,10,vernon,2016,2016/10/4,4,240
268,10,vilas,2016,2016/10/4,4,706
724,10,walworth,2016,2016/10/4,4,2128
132,10,washburn,2016,2016/10/4,4,285
736,10,washington,2016,2016/10/4,4,2957
3173,10,waukesha,2016,2016/10/4,4,10229
287,10,waupaca,2016,2016/10/4,4,752
159,10,waushara,2016,2016/10/4,4,442
1763,10,winnebago,2016,2016/10/4,4,4014
862,10,wood,2016,2016/10/4,4,1587
87,10,adams,2016,2016/10/7,7,232
95,10,ashland,2016,2016/10/7,7,220
291,10,barron,2016,2016/10/7,7,709
168,10,bayfield,2016,2016/10/7,7,280
4823,10,brown,2016,2016/10/7,7,8580
40,10,buffalo,2016,2016/10/7,7,131
146,10,burnett,2016,2016/10/7,7,296
355,10,calumet,2016,2016/10/7,7,731
429,10,chippewa,2016,2016/10/7,7,1151
64,10,clark,2016,2016/10/7,7,205
686,10,columbia,2016,2016/10/7,7,1220
88,10,crawford,2016,2016/10/7,7,212
13387,10,dane,2016,2016/10/7,7,21610
577,10,dodge,2016,2016/10/7,7,1174
217,10,door,2016,2016/10/7,7,589
698,10,douglas,2016,2016/10/7,7,1229
353,10,dunn,2016,2016/10/7,7,698
1792,10,eau claire,2016,2016/10/7,7,2429
48,10,florence,2016,2016/10/7,7,89
1253,10,fond du lac,2016,2016/10/7,7,2463
105,10,forest,2016,2016/10/7,7,193
335,10,grant,2016,2016/10/7,7,706
147,10,green,2016,2016/10/7,7,392
156,10,green lake,2016,2016/10/7,7,300
238,10,iowa,2016,2016/10/7,7,522
95,10,iron,2016,2016/10/7,7,200
74,10,jackson,2016,2016/10/7,7,172
711,10,jefferson,2016,2016/10/7,7,1430
150,10,juneau,2016,2016/10/7,7,416
3132,10,kenosha,2016,2016/10/7,7,5409
150,10,kewaunee,2016,2016/10/7,7,325
692,10,la crosse,2016,2016/10/7,7,2164
54,10,lafayette,2016,2016/10/7,7,177
156,10,langlade,2016,2016/10/7,7,358
217,10,lincoln,2016,2016/10/7,7,496
991,10,manitowoc,2016,2016/10/7,7,1908
2065,10,marathon,2016,2016/10/7,7,3533
454,10,marinette,2016,2016/10/7,7,893
106,10,marquette,2016,2016/10/7,7,252
18,10,menominee,2016,2016/10/7,7,18
9124,10,milwaukee,2016,2016/10/7,7,20236
186,10,monroe,2016,2016/10/7,7,542
368,10,oconto,2016,2016/10/7,7,786
408,10,oneida,2016,2016/10/7,7,820
2735,10,outagamie,2016,2016/10/7,7,5033
868,10,ozaukee,2016,2016/10/7,7,2393
30,10,pepin,2016,2016/10/7,7,74
384,10,pierce,2016,2016/10/7,7,727
239,10,polk,2016,2016/10/7,7,514
1401,10,portage,2016,2016/10/7,7,2090
83,10,price,2016,2016/10/7,7,218
1946,10,racine,2016,2016/10/7,7,4559
95,10,richland,2016,2016/10/7,7,171
2104,10,rock,2016,2016/10/7,7,3673
30,10,rusk,2016,2016/10/7,7,87
642,10,sauk,2016,2016/10/7,7,1185
239,10,sawyer,2016,2016/10/7,7,527
384,10,shawano,2016,2016/10/7,7,749
1622,10,sheboygan,2016,2016/10/7,7,2917
881,10,st. croix,2016,2016/10/7,7,1662
109,10,taylor,2016,2016/10/7,7,288
45,10,trempealeau,2016,2016/10/7,7,151
101,10,vernon,2016,2016/10/7,7,276
377,10,vilas,2016,2016/10/7,7,806
958,10,walworth,2016,2016/10/7,7,2398
178,10,washburn,2016,2016/10/7,7,351
1118,10,washington,2016,2016/10/7,7,3238
4434,10,waukesha,2016,2016/10/7,7,11344
385,10,waupaca,2016,2016/10/7,7,815
207,10,waushara,2016,2016/10/7,7,480
2366,10,winnebago,2016,2016/10/7,7,4562
1050,10,wood,2016,2016/10/7,7,1754
175,10,adams,2016,2016/10/12,12,297
124,10,ashland,2016,2016/10/12,12,256
388,10,barron,2016,2016/10/12,12,851
250,10,bayfield,2016,2016/10/12,12,372
6874,10,brown,2016,2016/10/12,12,10597
63,10,buffalo,2016,2016/10/12,12,153
217,10,burnett,2016,2016/10/12,12,382
558,10,calumet,2016,2016/10/12,12,958
650,10,chippewa,2016,2016/10/12,12,1362
112,10,clark,2016,2016/10/12,12,253
967,10,columbia,2016,2016/10/12,12,1487
115,10,crawford,2016,2016/10/12,12,244
18712,10,dane,2016,2016/10/12,12,26924
822,10,dodge,2016,2016/10/12,12,1390
385,10,door,2016,2016/10/12,12,737
906,10,douglas,2016,2016/10/12,12,1456
479,10,dunn,2016,2016/10/12,12,832
2529,10,eau claire,2016,2016/10/12,12,3339
58,10,florence,2016,2016/10/12,12,103
1787,10,fond du lac,2016,2016/10/12,12,2908
131,10,forest,2016,2016/10/12,12,221
481,10,grant,2016,2016/10/12,12,847
204,10,green,2016,2016/10/12,12,464
200,10,green lake,2016,2016/10/12,12,357
352,10,iowa,2016,2016/10/12,12,621
135,10,iron,2016,2016/10/12,12,243
106,10,jackson,2016,2016/10/12,12,205
1082,10,jefferson,2016,2016/10/12,12,1812
224,10,juneau,2016,2016/10/12,12,493
5073,10,kenosha,2016,2016/10/12,12,7260
181,10,kewaunee,2016,2016/10/12,12,358
946,10,la crosse,2016,2016/10/12,12,2422
78,10,lafayette,2016,2016/10/12,12,212
208,10,langlade,2016,2016/10/12,12,405
309,10,lincoln,2016,2016/10/12,12,563
230,10,adams,2016,2016/10/17,17,346
205,10,ashland,2016,2016/10/17,17,327
1446,10,manitowoc,2016,2016/10/12,12,2329
2897,10,marathon,2016,2016/10/12,12,4327
629,10,marinette,2016,2016/10/12,12,1040
145,10,marquette,2016,2016/10/12,12,275
27,10,menominee,2016,2016/10/12,12,29
13882,10,milwaukee,2016,2016/10/12,12,24836
287,10,monroe,2016,2016/10/12,12,689
490,10,oconto,2016,2016/10/12,12,870
614,10,oneida,2016,2016/10/12,12,1038
3846,10,outagamie,2016,2016/10/12,12,6178
1967,10,ozaukee,2016,2016/10/12,12,3694
42,10,pepin,2016,2016/10/12,12,100
575,10,barron,2016,2016/10/17,17,1000
335,10,bayfield,2016,2016/10/17,17,450
8957,10,brown,2016,2016/10/17,17,12552
96,10,buffalo,2016,2016/10/17,17,185
303,10,burnett,2016,2016/10/17,17,486
857,10,calumet,2016,2016/10/17,17,1275
895,10,chippewa,2016,2016/10/17,17,1599
172,10,clark,2016,2016/10/17,17,329
1274,10,columbia,2016,2016/10/17,17,1776
150,10,crawford,2016,2016/10/17,17,271
24334,10,dane,2016,2016/10/17,17,32580
570,10,pierce,2016,2016/10/12,12,967
347,10,polk,2016,2016/10/12,12,615
2191,10,portage,2016,2016/10/12,12,2867
104,10,price,2016,2016/10/12,12,238
3496,10,racine,2016,2016/10/12,12,5980
112,10,richland,2016,2016/10/12,12,191
2983,10,rock,2016,2016/10/12,12,4433
41,10,rusk,2016,2016/10/12,12,115
882,10,sauk,2016,2016/10/12,12,1398
320,10,sawyer,2016,2016/10/12,12,621
511,10,shawano,2016,2016/10/12,12,868
2394,10,sheboygan,2016,2016/10/12,12,3650
1108,10,dodge,2016,2016/10/17,17,1670
719,10,door,2016,2016/10/17,17,1065
1262,10,douglas,2016,2016/10/17,17,1784
650,10,dunn,2016,2016/10/17,17,1009
3201,10,eau claire,2016,2016/10/17,17,4178
76,10,florence,2016,2016/10/17,17,117
2401,10,fond du lac,2016,2016/10/17,17,3493
162,10,forest,2016,2016/10/17,17,243
649,10,grant,2016,2016/10/17,17,1004
280,10,green,2016,2016/10/17,17,537
247,10,green lake,2016,2016/10/17,17,410
496,10,iowa,2016,2016/10/17,17,751
183,10,iron,2016,2016/10/17,17,291
1195,10,st. croix,2016,2016/10/12,12,2075
152,10,taylor,2016,2016/10/12,12,361
77,10,trempealeau,2016,2016/10/12,12,188
166,10,vernon,2016,2016/10/12,12,393
482,10,vilas,2016,2016/10/12,12,892
1322,10,walworth,2016,2016/10/12,12,2812
255,10,washburn,2016,2016/10/12,12,436
2065,10,washington,2016,2016/10/12,12,4152
6491,10,waukesha,2016,2016/10/12,12,13566
550,10,waupaca,2016,2016/10/12,12,990
298,10,waushara,2016,2016/10/12,12,566
3414,10,winnebago,2016,2016/10/12,12,5571
1336,10,wood,2016,2016/10/12,12,2004
126,10,jackson,2016,2016/10/17,17,230
1566,10,jefferson,2016,2016/10/17,17,2302
318,10,juneau,2016,2016/10/17,17,551
7137,10,kenosha,2016,2016/10/17,17,9075
236,10,kewaunee,2016,2016/10/17,17,399
1213,10,la crosse,2016,2016/10/17,17,2697
113,10,lafayette,2016,2016/10/17,17,256
268,10,langlade,2016,2016/10/17,17,458
389,10,lincoln,2016,2016/10/17,17,623
1897,10,manitowoc,2016,2016/10/17,17,2775
3814,10,marathon,2016,2016/10/17,17,5279
825,10,marinette,2016,2016/10/17,17,1197
207,10,marquette,2016,2016/10/17,17,323
35,10,menominee,2016,2016/10/17,17,37
20735,10,milwaukee,2016,2016/10/17,17,32289
416,10,monroe,2016,2016/10/17,17,809
642,10,oconto,2016,2016/10/17,17,1019
884,10,oneida,2016,2016/10/17,17,1365
5136,10,outagamie,2016,2016/10/17,17,7526
3456,10,ozaukee,2016,2016/10/17,17,5126
50,10,pepin,2016,2016/10/17,17,112
761,10,pierce,2016,2016/10/17,17,1187
445,10,polk,2016,2016/10/17,17,742
2932,10,portage,2016,2016/10/17,17,3554
145,10,price,2016,2016/10/17,17,266
5306,10,racine,2016,2016/10/17,17,7801
182,10,richland,2016,2016/10/17,17,286
3880,10,rock,2016,2016/10/17,17,5257
43,10,rusk,2016,2016/10/17,17,119
1177,10,sauk,2016,2016/10/17,17,1779
399,10,sawyer,2016,2016/10/17,17,690
645,10,shawano,2016,2016/10/17,17,1002
3158,10,sheboygan,2016,2016/10/17,17,4484
1685,10,st. croix,2016,2016/10/17,17,2636
197,10,taylor,2016,2016/10/17,17,413
126,10,trempealeau,2016,2016/10/17,17,267
218,10,vernon,2016,2016/10/17,17,460
483,10,vilas,2016,2016/10/17,17,894
1919,10,walworth,2016,2016/10/17,17,3394
315,10,washburn,2016,2016/10/17,17,486
3326,10,washington,2016,2016/10/17,17,5322
8817,10,waukesha,2016,2016/10/17,17,16443
710,10,waupaca,2016,2016/10/17,17,1183
378,10,waushara,2016,2016/10/17,17,638
4466,10,winnebago,2016,2016/10/17,17,6604
1661,10,wood,2016,2016/10/17,17,2338
258,10,adams,2016,2016/10/19,19,387
268,10,ashland,2016,2016/10/19,19,381
653,10,barron,2016,2016/10/19,19,1114
401,10,bayfield,2016,2016/10/19,19,537
11021,10,brown,2016,2016/10/19,19,14534
121,10,buffalo,2016,2016/10/19,19,200
371,10,burnett,2016,2016/10/19,19,554
1181,10,calumet,2016,2016/10/19,19,1570
1334,10,chippewa,2016,2016/10/19,19,2000
235,10,clark,2016,2016/10/19,19,388
1609,10,columbia,2016,2016/10/19,19,2102
212,10,crawford,2016,2016/10/19,19,331
28712,10,dane,2016,2016/10/19,19,36803
1441,10,dodge,2016,2016/10/19,19,2013
837,10,door,2016,2016/10/19,19,1166
1525,10,douglas,2016,2016/10/19,19,2031
796,10,dunn,2016,2016/10/19,19,1176
4024,10,eau claire,2016,2016/10/19,19,4986
93,10,florence,2016,2016/10/19,19,136
2918,10,fond du lac,2016,2016/10/19,19,4032
222,10,forest,2016,2016/10/19,19,304
810,10,grant,2016,2016/10/19,19,1154
365,10,green,2016,2016/10/19,19,603
289,10,green lake,2016,2016/10/19,19,456
654,10,iowa,2016,2016/10/19,19,899
216,10,iron,2016,2016/10/19,19,322
172,10,jackson,2016,2016/10/19,19,289
2032,10,jefferson,2016,2016/10/19,19,2812
375,10,juneau,2016,2016/10/19,19,622
8590,10,kenosha,2016,2016/10/19,19,10507
302,10,kewaunee,2016,2016/10/19,19,473
3407,10,la crosse,2016,2016/10/19,19,4826
150,10,lafayette,2016,2016/10/19,19,289
344,10,langlade,2016,2016/10/19,19,527
488,10,lincoln,2016,2016/10/19,19,711
2340,10,manitowoc,2016,2016/10/19,19,3204
4563,10,marathon,2016,2016/10/19,19,5937
1071,10,marinette,2016,2016/10/19,19,1485
281,10,marquette,2016,2016/10/19,19,371
41,10,menominee,2016,2016/10/19,19,43
26362,10,milwaukee,2016,2016/10/19,19,37390
567,10,monroe,2016,2016/10/19,19,928
720,10,oconto,2016,2016/10/19,19,1111
1072,10,oneida,2016,2016/10/19,19,1532
7374,10,outagamie,2016,2016/10/19,19,9823
