fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
28053,county,G,Dem,27770,27160,1,0.07690000000000001,13,25002,False,,MS,357,0.777778,False,mississippi,governor
28053,county,G,GOP,64539,27165,1,0.07690000000000001,13,25002,False,,MS,98,0.213508,False,mississippi,governor
28053,county,G,Ind,67929,28638,1,0.07690000000000001,13,25002,False,,MS,3,0.006536,False,mississippi,governor
28053,county,G,CST,67928,28628,1,0.07690000000000001,13,25002,False,,MS,1,0.002179,False,mississippi,governor
28055,county,G,CST,67928,28628,0,0.0,5,25002,False,,MS,0,0.0,False,mississippi,governor
28055,county,G,Dem,27770,27160,0,0.0,5,25002,False,,MS,0,0.0,False,mississippi,governor
28055,county,G,GOP,64539,27165,0,0.0,5,25002,False,,MS,0,0.0,False,mississippi,governor
28055,county,G,Ind,67929,28638,0,0.0,5,25002,False,,MS,0,0.0,False,mississippi,governor
28057,county,G,CST,67928,28628,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28057,county,G,Dem,27770,27160,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28057,county,G,GOP,64539,27165,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28057,county,G,Ind,67929,28638,0,0.0,28,25002,False,,MS,0,0.0,False,mississippi,governor
28059,county,G,GOP,64539,27165,3,0.09380000000000001,32,25002,False,,MS,2098,0.666455,False,mississippi,governor
28059,county,G,Dem,27770,27160,3,0.09380000000000001,32,25002,False,,MS,984,0.312579,False,mississippi,governor
28059,county,G,Ind,67929,28638,3,0.09380000000000001,32,25002,False,,MS,59,0.018742,False,mississippi,governor
28059,county,G,CST,67928,28628,3,0.09380000000000001,32,25002,False,,MS,7,0.002224,False,mississippi,governor
28061,county,G,Dem,27770,27160,10,0.5882000000000001,17,25002,False,,MS,1455,0.565928,False,mississippi,governor
28061,county,G,GOP,64539,27165,10,0.5882000000000001,17,25002,False,,MS,1084,0.421626,False,mississippi,governor
28061,county,G,Ind,67929,28638,10,0.5882000000000001,17,25002,False,,MS,27,0.010502,False,mississippi,governor
